image_id,angle,speed,image_file_paths
10995,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\10995.png
10996,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\10996.png
10997,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\10997.png
10998,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\10998.png
10999,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\10999.png
11000,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11000.png
11001,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11001.png
11002,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11002.png
11003,0.375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11003.png
11004,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11004.png
11005,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11005.png
11006,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11006.png
11007,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11007.png
11008,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11008.png
11009,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11009.png
11010,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11010.png
11011,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11011.png
11012,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11012.png
11013,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11013.png
11014,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11014.png
11015,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11015.png
11016,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11016.png
11017,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11017.png
11018,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11018.png
11019,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11019.png
11020,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11020.png
11021,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11021.png
11022,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11022.png
11023,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11023.png
11024,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11024.png
11025,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11025.png
11026,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11026.png
11027,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11027.png
11028,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11028.png
11029,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11029.png
11030,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11030.png
11031,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11031.png
11032,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11032.png
11033,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11033.png
11034,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11034.png
11035,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11035.png
11036,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11036.png
11037,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11037.png
11038,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11038.png
11039,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11039.png
11040,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11040.png
11041,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11041.png
11042,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11042.png
11043,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11043.png
11044,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11044.png
11045,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11045.png
11046,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11046.png
11047,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11047.png
11048,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11048.png
11049,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11049.png
11050,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11050.png
11051,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11051.png
11052,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11052.png
11053,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11053.png
11054,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11054.png
11055,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11055.png
11056,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11056.png
11057,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11057.png
11058,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11058.png
11059,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11059.png
11060,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11060.png
11061,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11061.png
11062,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11062.png
11063,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11063.png
11064,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11064.png
11065,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11065.png
11066,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11066.png
11067,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11067.png
11068,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11068.png
11069,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11069.png
11070,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11070.png
11071,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11071.png
11072,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11072.png
11073,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11073.png
11074,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11074.png
11075,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11075.png
11076,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11076.png
11077,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11077.png
11078,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11078.png
11079,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11079.png
11080,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11080.png
11081,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11081.png
11082,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11082.png
11083,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11083.png
11084,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11084.png
11085,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11085.png
11086,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11086.png
11087,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11087.png
11088,0.3125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11088.png
11089,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11089.png
11090,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11090.png
11091,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11091.png
11092,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11092.png
11093,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11093.png
11094,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11094.png
11095,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11095.png
11096,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11096.png
11097,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11097.png
11098,0.3125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11098.png
11099,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11099.png
11100,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11100.png
11101,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11101.png
11102,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11102.png
11103,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11103.png
11104,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11104.png
11105,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11105.png
11106,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11106.png
11107,0.1875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11107.png
11108,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11108.png
11109,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11109.png
11110,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11110.png
11111,0.3125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11111.png
11112,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11112.png
11113,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\11113.png
